Id,field,age,type,year,month,date,temperature,dewpoint,windspeed,Soilwater_L1,Precipitation,temperature_b1,temperature_b2,temperature_b3,temperature_b4,temperature_b5,temperature_b6,temperature_b7,temperature_b8,temperature_b9,temperature_b10,temperature_b11,temperature_b12,dewpoint_b1,dewpoint_b2,dewpoint_b3,dewpoint_b4,dewpoint_b5,dewpoint_b6,dewpoint_b7,dewpoint_b8,dewpoint_b9,dewpoint_b10,dewpoint_b11,dewpoint_b12,windspeed_b1,windspeed_b2,windspeed_b3,windspeed_b4,windspeed_b5,windspeed_b6,windspeed_b7,windspeed_b8,windspeed_b9,windspeed_b10,windspeed_b11,windspeed_b12,Soilwater_L1_b1,Soilwater_L1_b2,Soilwater_L1_b3,Soilwater_L1_b4,Soilwater_L1_b5,Soilwater_L1_b6,Soilwater_L1_b7,Soilwater_L1_b8,Soilwater_L1_b9,Soilwater_L1_b10,Soilwater_L1_b11,Soilwater_L1_b12,Precipitation_b1,Precipitation_b2,Precipitation_b3,Precipitation_b4,Precipitation_b5,Precipitation_b6,Precipitation_b7,Precipitation_b8,Precipitation_b9,Precipitation_b10,Precipitation_b11,Precipitation_b12,Soilwater_L2,Soilwater_L3,Soilwater_L4
9256,8,7,0,2015,6,2015-06-01,27.173,24.59,2.1544,0.3354,150.53,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,27.016,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,24.824,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,2.0066,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,0.35116,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,212.76,0.33487,0.3351,0.34192
9257,8,7,0,2015,7,2015-07-01,27.247,24.172,2.1431,0.32136,192.01,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,172.66,0.32071,0.32207,0.33022
9258,8,7,0,2015,8,2015-08-01,28.373,23.467,2.1785,0.28435,34.278,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,119.55,0.28745,0.30067,0.31252
9259,8,7,0,2015,9,2015-09-01,28.951,22.769,2.5915,0.25461,92.948,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,116.9,0.2611,0.28287,0.29331
9260,8,7,0,2015,10,2015-10-01,29.255,22.86,2.7256,0.25178,112.9,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,183.28,0.25804,0.27974,0.28103
9261,8,7,0,2015,11,2015-11-01,29.513,22.559,2.8102,0.24738,29.354,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,44.426,0.25343,0.27348,0.27217
9262,8,7,0,2015,12,2015-12-01,28.695,23.5,2.8716,0.26544,204.15,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,229.41,0.26318,0.26629,0.26503
9263,8,8,0,2016,1,2016-01-01,27.307,24.647,2.618,0.30985,260.62,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,397.46,0.30458,0.28999,0.26721
9264,8,8,0,2016,2,2016-02-01,26.916,24.76,2.7263,0.33416,413.24,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,419.55,0.3318,0.32474,0.2982
9265,8,8,0,2016,3,2016-03-01,27.041,25.094,2.1897,0.346,506.46,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,497.97,0.34464,0.34219,0.33364
9266,8,8,0,2016,4,2016-04-01,27.415,25.366,2.2564,0.35026,370.83,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,439.06,0.34953,0.34919,0.34954
9267,8,8,0,2016,5,2016-05-01,27.738,25.059,1.9894,0.32872,400.98,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,27.064,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,24.834,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,335.66,0.32821,0.33115,0.3415
9268,8,8,0,2016,6,2016-06-01,27.711,24.195,1.9272,0.31279,124.96,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,150.53,0.31193,0.31219,0.32046
9269,8,8,0,2016,7,2016-07-01,27.632,23.868,1.9477,0.30397,137.58,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,124.96,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,192.01,0.3033,0.30514,0.30997
9270,8,8,0,2016,8,2016-08-01,28.707,23.07,2.2497,0.26915,87.389,27.632,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,23.868,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,137.58,124.96,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,34.278,0.27153,0.28586,0.29756
9271,8,8,0,2016,9,2016-09-01,28.659,22.987,2.3603,0.25921,92.104,28.707,27.632,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,23.07,23.868,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,87.389,137.58,124.96,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,92.948,0.25977,0.27113,0.28382
9272,8,8,0,2016,10,2016-10-01,28.946,22.839,2.3881,0.2474,291.82,28.659,28.707,27.632,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,22.987,23.07,23.868,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,92.104,87.389,137.58,124.96,400.98,370.83,506.46,413.24,260.62,204.15,29.354,112.9,0.24781,0.25912,0.27217
9273,8,8,0,2016,11,2016-11-01,29.068,23.174,2.4344,0.24502,40.031,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,291.82,92.104,87.389,137.58,124.96,400.98,370.83,506.46,413.24,260.62,204.15,29.354,0.24618,0.25808,0.26335
9274,8,8,0,2016,12,2016-12-01,27.697,23.592,2.2943,0.27539,316.35,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,26.916,27.307,28.695,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,24.76,24.647,23.5,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,40.031,291.82,92.104,87.389,137.58,124.96,400.98,370.83,506.46,413.24,260.62,204.15,0.2712,0.26783,0.25943
9275,8,9,0,2017,1,2017-01-01,26.2,24.39,2.1213,0.34251,565.09,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,26.916,27.307,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,24.76,24.647,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,316.35,40.031,291.82,92.104,87.389,137.58,124.96,400.98,370.83,506.46,413.24,260.62,0.34003,0.33106,0.29658
9276,8,9,0,2017,2,2017-02-01,26.121,24.287,2.02,0.35012,554.38,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,26.916,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,24.76,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,565.09,316.35,40.031,291.82,92.104,87.389,137.58,124.96,400.98,370.83,506.46,413.24,0.34905,0.34691,0.34179
9277,8,9,0,2017,3,2017-03-01,26.183,24.437,1.948,0.3517,550.17,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,554.38,565.09,316.35,40.031,291.82,92.104,87.389,137.58,124.96,400.98,370.83,506.46,0.35129,0.35158,0.35198
9278,8,9,0,2017,4,2017-04-01,26.788,24.824,2.0501,0.35349,363.46,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,550.17,554.38,565.09,316.35,40.031,291.82,92.104,87.389,137.58,124.96,400.98,370.83,0.35298,0.35309,0.3545
9279,8,9,0,2017,5,2017-05-01,27.413,24.916,2.0539,0.33903,261.24,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,363.46,550.17,554.38,565.09,316.35,40.031,291.82,92.104,87.389,137.58,124.96,400.98,0.33871,0.34019,0.34887
9280,8,9,0,2017,6,2017-06-01,27.572,24.723,1.9355,0.3352,136.33,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,261.24,363.46,550.17,554.38,565.09,316.35,40.031,291.82,92.104,87.389,137.58,124.96,0.33447,0.33374,0.33465
9281,8,9,0,2017,7,2017-07-01,27.541,23.418,1.9024,0.31747,53.955,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,136.33,261.24,363.46,550.17,554.38,565.09,316.35,40.031,291.82,92.104,87.389,137.58,0.31829,0.32377,0.33572
9282,8,9,0,2017,8,2017-08-01,28.502,23.58,2.08,0.27522,140.29,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,53.955,136.33,261.24,363.46,550.17,554.38,565.09,316.35,40.031,291.82,92.104,87.389,0.27681,0.28822,0.3079
9283,8,9,0,2017,9,2017-09-01,28.604,23.572,2.3288,0.27126,96.581,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,140.29,53.955,136.33,261.24,363.46,550.17,554.38,565.09,316.35,40.031,291.82,92.104,0.26966,0.27516,0.28974
9284,8,9,0,2017,10,2017-10-01,28.66,23.361,2.6919,0.25575,208.5,28.604,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,23.572,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,2.3288,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,0.27126,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,96.581,140.29,53.955,136.33,261.24,363.46,550.17,554.38,565.09,316.35,40.031,291.82,0.2556,0.26679,0.27781
9285,8,9,0,2017,11,2017-11-01,29.085,22.716,2.5717,0.24774,25.042,28.66,28.604,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,23.361,23.572,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,2.6919,2.3288,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,0.25575,0.27126,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,208.5,96.581,140.29,53.955,136.33,261.24,363.46,550.17,554.38,565.09,316.35,40.031,0.25107,0.26641,0.26837
9286,9,4,0,2012,1,2012-01-01,27.485,22.956,2.0683,0.26706,380.6,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,25.775,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,23.954,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,141.54,164.8,239.3,97.274,184.2,153.31,98.744,326.75,402.58,551.15,559.26,433.14,0.25704,0.23368,0.24339
9287,9,4,0,2012,2,2012-02-01,26.549,23.297,2.096,0.30377,471.37,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,380.6,141.54,164.8,239.3,97.274,184.2,153.31,98.744,326.75,402.58,551.15,559.26,0.29733,0.27838,0.24835
9288,9,4,0,2012,3,2012-03-01,26.234,24.13,2.2271,0.34166,459.92,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,471.37,380.6,141.54,164.8,239.3,97.274,184.2,153.31,98.744,326.75,402.58,551.15,0.33991,0.33399,0.3059
9289,9,4,0,2012,4,2012-04-01,26.94,24.543,2.1819,0.33714,345.75,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,459.92,471.37,380.6,141.54,164.8,239.3,97.274,184.2,153.31,98.744,326.75,402.58,0.33594,0.33414,0.32974
9290,9,4,0,2012,6,2012-06-01,27.131,23.789,2.1344,0.30872,120.39,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,228.45,345.75,459.92,471.37,380.6,141.54,164.8,239.3,97.274,184.2,153.31,98.744,0.30724,0.3068,0.31547
9291,9,4,0,2012,7,2012-07-01,26.892,24.327,1.9268,0.33259,120.56,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,120.39,228.45,345.75,459.92,471.37,380.6,141.54,164.8,239.3,97.274,184.2,153.31,0.3316,0.32893,0.32249
9292,9,4,0,2012,8,2012-08-01,27.277,23.321,2.0522,0.30337,61.441,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,120.56,120.39,228.45,345.75,459.92,471.37,380.6,141.54,164.8,239.3,97.274,184.2,0.30271,0.30512,0.31761
9293,9,4,0,2012,9,2012-09-01,28.32,22.013,2.4741,0.2499,68.435,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,61.441,120.56,120.39,228.45,345.75,459.92,471.37,380.6,141.54,164.8,239.3,97.274,0.25197,0.27009,0.297
9294,9,4,0,2012,11,2012-11-01,29.815,21.118,2.4326,0.21182,45.405,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,85.536,68.435,61.441,120.56,120.39,228.45,345.75,459.92,471.37,380.6,141.54,164.8,0.21087,0.22919,0.25839
9295,9,4,0,2012,12,2012-12-01,27.974,22.671,2.3178,0.2585,209.58,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,45.405,85.536,68.435,61.441,120.56,120.39,228.45,345.75,459.92,471.37,380.6,141.54,0.25031,0.23437,0.24902
9296,9,5,0,2013,1,2013-01-01,26.395,24.069,2.3769,0.32757,334.95,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,209.58,45.405,85.536,68.435,61.441,120.56,120.39,228.45,345.75,459.92,471.37,380.6,0.32343,0.30735,0.26756
